"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","CPIFORECAST","TOT","AGRWTH","A","1993",36.9641602248768,
"POL","CPIFORECAST","TOT","AGRWTH","A","1994",32.9912775782451,
"POL","CPIFORECAST","TOT","AGRWTH","A","1995",27.9513888888891,
"POL","CPIFORECAST","TOT","AGRWTH","A","1996",19.7949645710838,
"POL","CPIFORECAST","TOT","AGRWTH","A","1997",14.9131638560285,
"POL","CPIFORECAST","TOT","AGRWTH","A","1998",11.597853466214,
"POL","CPIFORECAST","TOT","AGRWTH","A","1999",7.15407262021585,
"POL","CPIFORECAST","TOT","AGRWTH","A","2000",9.90017400860888,
"POL","CPIFORECAST","TOT","AGRWTH","A","2001",5.40833333333321,
"POL","CPIFORECAST","TOT","AGRWTH","A","2002",1.90528895564872,
"POL","CPIFORECAST","TOT","AGRWTH","A","2003",0.682699767261493,
"POL","CPIFORECAST","TOT","AGRWTH","A","2004",3.38264755740488,
"POL","CPIFORECAST","TOT","AGRWTH","A","2005",2.18379667585883,
"POL","CPIFORECAST","TOT","AGRWTH","A","2006",1.28469346538001,
"POL","CPIFORECAST","TOT","AGRWTH","A","2007",2.458743123854,
"POL","CPIFORECAST","TOT","AGRWTH","A","2008",4.16497193524768,
"POL","CPIFORECAST","TOT","AGRWTH","A","2009",3.79539242483405,
"POL","CPIFORECAST","TOT","AGRWTH","A","2010",2.58069370250557,
"POL","CPIFORECAST","TOT","AGRWTH","A","2011",4.23940149625927,
"POL","CPIFORECAST","TOT","AGRWTH","A","2012",3.56037151702737,
"POL","CPIFORECAST","TOT","AGRWTH","A","2013",0.991982606332368,
"POL","CPIFORECAST","TOT","AGRWTH","A","2014",0.0538213132406547,
"POL","CPIFORECAST","TOT","AGRWTH","A","2015",-0.874125874126525,
"POL","CPIFORECAST","TOT","AGRWTH","A","2016",-0.664767331433504,
"POL","CPIFORECAST","TOT","AGRWTH","A","2017",2.07593553673857,
"POL","CPIFORECAST","TOT","AGRWTH","A","2018",1.8129515654263,
"POL","CPIFORECAST","TOT","AGRWTH","A","2019",2.22747880938271,
"POL","CPIFORECAST","TOT","AGRWTH","A","2020",3.37446972618633,
"POL","CPIFORECAST","TOT","AGRWTH","A","2021",5.05502704719314,
"POL","CPIFORECAST","TOT","AGRWTH","A","2022",14.4294507573577,
"POL","CPIFORECAST","TOT","AGRWTH","A","2023",12.3815922897931,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1992",2.3743672511188,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1993",4.72817304626056,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1994",2.15813800724623,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1995",2.45514857818398,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1996",0.533131978766243,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1997",0.658410256243594,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1998",-0.267132668355027,
"SWE","CPIFORECAST","TOT","AGRWTH","A","1999",0.462175756339168,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2000",0.899143734041688,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2001",2.40595834145433,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2002",2.15848213589273,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2003",1.92565534892381,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2004",0.3736598287218,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2005",0.453170852576117,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2006",1.36021468627686,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2007",2.2121688343674,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2008",3.43704910602881,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2009",-0.494460544378035,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2010",1.1579880271563,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2011",2.9611507382213,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2012",0.888377506924022,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2013",-0.0442929701489918,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2014",-0.179638494114776,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2015",-0.0467847449830007,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2016",0.984269244577855,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2017",1.79449904665582,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2018",1.95353530127042,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2019",1.78415097403867,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2020",0.49736731885337,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2021",2.16319736447151,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2022",8.3692909879345,
"SWE","CPIFORECAST","TOT","AGRWTH","A","2023",7.88543192720399,
"CHE","CPIFORECAST","TOT","AGRWTH","A","1992",4.03703020778732,
"CHE","CPIFORECAST","TOT","AGRWTH","A","1993",3.29262180313616,
"CHE","CPIFORECAST","TOT","AGRWTH","A","1994",0.852116995120612,
"CHE","CPIFORECAST","TOT","AGRWTH","A","1995",1.79982776867154,
"CHE","CPIFORECAST","TOT","AGRWTH","A","1996",0.811634064628158,
"CHE","CPIFORECAST","TOT","AGRWTH","A","1997",0.520225422736561,
"CHE","CPIFORECAST","TOT","AGRWTH","A","1998",0.0179384378440661,
"CHE","CPIFORECAST","TOT","AGRWTH","A","1999",0.80644438095941,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2000",1.55852919679017,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2001",0.989020329832495,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2002",0.642711506543258,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2003",0.638272930887199,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2004",0.802908730955245,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2005",1.17195420333708,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2006",1.05950928324792,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2007",0.73235060312227,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2008",2.4260411706015,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2009",-0.480481936423537,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2010",0.688238707220297,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2011",0.231349207650517,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2012",-0.692552018105097,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2013",-0.217323155115735,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2014",-0.0132025387516706,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2015",-1.14390867228151,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2016",-0.434618664285702,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2017",0.533787839826279,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2018",0.936335464112706,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2019",0.362886179941164,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2020",-0.725874933313386,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2021",0.581814168490176,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2022",2.83502798731452,
"CHE","CPIFORECAST","TOT","AGRWTH","A","2023",2.40258719420022,
"TUR","CPIFORECAST","TOT","AGRWTH","A","1992",70.0761048457469,
"TUR","CPIFORECAST","TOT","AGRWTH","A","1993",66.0938464036372,
"TUR","CPIFORECAST","TOT","AGRWTH","A","1994",105.215004028238,
"TUR","CPIFORECAST","TOT","AGRWTH","A","1995",89.1133087495808,
"TUR","CPIFORECAST","TOT","AGRWTH","A","1996",80.4121426988699,
"TUR","CPIFORECAST","TOT","AGRWTH","A","1997",85.6693687054779,
"TUR","CPIFORECAST","TOT","AGRWTH","A","1998",84.6413356970868,
"TUR","CPIFORECAST","TOT","AGRWTH","A","1999",64.8674792029402,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2000",54.9153824089287,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2001",54.4001840365159,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2002",44.9641235479986,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2003",21.6024370406172,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2004",8.59826168131869,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2005",8.17916036802021,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2006",9.59724212288401,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2007",8.75618090972646,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2008",10.4441283764884,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2009",6.25097663090642,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2010",8.56644420553001,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2011",6.47187967115083,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2012",8.89156996512147,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2013",7.4930903054769,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2014",8.8545727136435,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2015",7.67085364845857,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2016",7.77513415328298,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2017",11.1443110840764,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2018",16.3324638988935,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2019",15.1768215720023,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2020",12.2789574462571,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2021",19.5964926913325,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2022",72.3088360038699,
"TUR","CPIFORECAST","TOT","AGRWTH","A","2023",44.754429100346,
"USA","CPIFORECAST","TOT","AGRWTH","A","1992",3.04161566707462,
"USA","CPIFORECAST","TOT","AGRWTH","A","1993",2.9696501752093,
"USA","CPIFORECAST","TOT","AGRWTH","A","1994",2.5956047759128,
"USA","CPIFORECAST","TOT","AGRWTH","A","1995",2.80541968853657,
"USA","CPIFORECAST","TOT","AGRWTH","A","1996",2.93667286448652,
"USA","CPIFORECAST","TOT","AGRWTH","A","1997",2.33756574403654,
"USA","CPIFORECAST","TOT","AGRWTH","A","1998",1.54700721590617,
"USA","CPIFORECAST","TOT","AGRWTH","A","1999",2.19313941005063,
"USA","CPIFORECAST","TOT","AGRWTH","A","2000",3.36668334167075,
"USA","CPIFORECAST","TOT","AGRWTH","A","2001",2.81662875671501,
"USA","CPIFORECAST","TOT","AGRWTH","A","2002",1.59566956931031,
"USA","CPIFORECAST","TOT","AGRWTH","A","2003",2.29799851742034,
"USA","CPIFORECAST","TOT","AGRWTH","A","2004",2.66757246376812,
"USA","CPIFORECAST","TOT","AGRWTH","A","2005",3.36582998808951,
"USA","CPIFORECAST","TOT","AGRWTH","A","2006",3.22208945032427,
"USA","CPIFORECAST","TOT","AGRWTH","A","2007",2.87055029561335,
"USA","CPIFORECAST","TOT","AGRWTH","A","2008",3.81495339873719,
"USA","CPIFORECAST","TOT","AGRWTH","A","2009",-0.320357592629816,
"USA","CPIFORECAST","TOT","AGRWTH","A","2010",1.63656955012796,
"USA","CPIFORECAST","TOT","AGRWTH","A","2011",3.1396522774535,
"USA","CPIFORECAST","TOT","AGRWTH","A","2012",2.07319097350348,
"USA","CPIFORECAST","TOT","AGRWTH","A","2013",1.46597155097601,
"USA","CPIFORECAST","TOT","AGRWTH","A","2014",1.61546328799848,
"USA","CPIFORECAST","TOT","AGRWTH","A","2015",0.121137232536927,
"USA","CPIFORECAST","TOT","AGRWTH","A","2016",1.26736054340002,
"USA","CPIFORECAST","TOT","AGRWTH","A","2017",2.13144495002692,
"USA","CPIFORECAST","TOT","AGRWTH","A","2018",2.43899951452582,
"USA","CPIFORECAST","TOT","AGRWTH","A","2019",1.8128935607861,
"USA","CPIFORECAST","TOT","AGRWTH","A","2020",1.2512794101346,
"USA","CPIFORECAST","TOT","AGRWTH","A","2021",4.68255979076714,
"USA","CPIFORECAST","TOT","AGRWTH","A","2022",7.98648196903944,
"USA","CPIFORECAST","TOT","AGRWTH","A","2023",4.21866077953563,
"BRA","CPIFORECAST","TOT","AGRWTH","A","1996",15.7576656002606,
"BRA","CPIFORECAST","TOT","AGRWTH","A","1997",6.92671251629151,
"BRA","CPIFORECAST","TOT","AGRWTH","A","1998",3.19507629280047,
"BRA","CPIFORECAST","TOT","AGRWTH","A","1999",4.85844749902674,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2000",7.04414105947261,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2001",6.84035902487501,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2002",8.45016437708339,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2003",14.7149197228149,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2004",6.59718509985989,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2005",6.86953720898964,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2006",4.18356812896873,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2007",3.64127299102684,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2008",5.67859390284163,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2009",4.88803479876811,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2010",5.0387269010805,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2011",6.63644962213077,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2012",5.40349914036983,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2013",6.2043106664012,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2014",6.32904015516164,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2015",9.02990102416094,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2016",8.73914352329406,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2017",3.44637335032692,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2018",3.66485028376698,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2019",3.73297621216914,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2020",3.21176803803383,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2021",8.30165975585669,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2022",9.28010608956876,
"BRA","CPIFORECAST","TOT","AGRWTH","A","2023",5.63407064244273,
"CHL","CPIFORECAST","TOT","AGRWTH","A","1992",15.4258032788391,
"CHL","CPIFORECAST","TOT","AGRWTH","A","1993",12.7277614079798,
"CHL","CPIFORECAST","TOT","AGRWTH","A","1994",11.443124358673,
"CHL","CPIFORECAST","TOT","AGRWTH","A","1995",8.23263354574726,
"CHL","CPIFORECAST","TOT","AGRWTH","A","1996",7.35911466302753,
"CHL","CPIFORECAST","TOT","AGRWTH","A","1997",6.13386651536786,
"CHL","CPIFORECAST","TOT","AGRWTH","A","1998",5.11024413312075,
"CHL","CPIFORECAST","TOT","AGRWTH","A","1999",3.33688286188987,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2000",3.84327347283573,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2001",3.56910113383639,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2002",2.48939833123415,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2003",2.81017725948129,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2004",1.05473933228746,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2005",3.05257394340731,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2006",3.39201899113596,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2007",4.40779790450211,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2008",8.71626854777155,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2009",0.353046731831073,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2010",1.41071064108992,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2011",3.34121694259302,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2012",3.0074484021304,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2013",1.789555539846,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2014",4.71867527854667,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2015",4.34877353217041,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2016",3.78619355893109,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2017",2.18271846868529,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2018",2.43488981353065,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2019",2.557544757033,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2020",3.04549084804393,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2021",4.52456838259046,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2022",11.6438667112175,
"CHL","CPIFORECAST","TOT","AGRWTH","A","2023",8.0691192166563,
"CHN","CPIFORECAST","TOT","AGRWTH","A","1994",24.2449659058324,
"CHN","CPIFORECAST","TOT","AGRWTH","A","1995",16.8198335075636,
"CHN","CPIFORECAST","TOT","AGRWTH","A","1996",7.87863189734804,
"CHN","CPIFORECAST","TOT","AGRWTH","A","1997",1.75824349516158,
"CHN","CPIFORECAST","TOT","AGRWTH","A","1998",-1.66606288178743,
"CHN","CPIFORECAST","TOT","AGRWTH","A","1999",-2.23602770915459,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2000",-0.832922175007022,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2001",0.261223831193478,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2002",-0.731976113896717,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2003",1.12760431096831,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2004",3.82463875060242,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2005",1.77641372429784,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2006",1.64943217775432,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2007",4.8167668184995,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2008",5.92525373381403,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2009",-0.728940548206258,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2010",3.17482856335846,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2011",5.52651511351529,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2012",2.61329252151025,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2013",2.56953240525469,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2014",2.05613265743592,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2015",1.5424317029463,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2016",2.120335249017,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2017",1.51756596262243,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2018",1.92682471156441,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2019",2.89867256428405,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2020",2.49039891610369,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2021",0.848896304223492,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2022",1.87598180700916,
"CHN","CPIFORECAST","TOT","AGRWTH","A","2023",2.14646288021633,
"IND","CPIFORECAST","TOT","AGRWTH","A","1996",9.63638959145932,
"IND","CPIFORECAST","TOT","AGRWTH","A","1997",6.77495361733339,
"IND","CPIFORECAST","TOT","AGRWTH","A","1998",13.2570955882449,
"IND","CPIFORECAST","TOT","AGRWTH","A","1999",3.38341087286037,
"IND","CPIFORECAST","TOT","AGRWTH","A","2000",3.62621041306201,
"IND","CPIFORECAST","TOT","AGRWTH","A","2001",4.5268127737581,
"IND","CPIFORECAST","TOT","AGRWTH","A","2002",5.00968544146613,
"IND","CPIFORECAST","TOT","AGRWTH","A","2003",4.10551130148975,
"IND","CPIFORECAST","TOT","AGRWTH","A","2004",3.9672118129686,
"IND","CPIFORECAST","TOT","AGRWTH","A","2005",3.66870943965802,
"IND","CPIFORECAST","TOT","AGRWTH","A","2006",6.75328688672935,
"IND","CPIFORECAST","TOT","AGRWTH","A","2007",5.9319642972374,
"IND","CPIFORECAST","TOT","AGRWTH","A","2008",9.19230364026158,
"IND","CPIFORECAST","TOT","AGRWTH","A","2009",10.61681525483,
"IND","CPIFORECAST","TOT","AGRWTH","A","2010",9.5131104432528,
"IND","CPIFORECAST","TOT","AGRWTH","A","2011",9.25485851534686,
"IND","CPIFORECAST","TOT","AGRWTH","A","2012",9.90566983588241,
"IND","CPIFORECAST","TOT","AGRWTH","A","2013",9.42538011879468,
"IND","CPIFORECAST","TOT","AGRWTH","A","2014",5.92772304389776,
"IND","CPIFORECAST","TOT","AGRWTH","A","2015",4.90063058802687,
"IND","CPIFORECAST","TOT","AGRWTH","A","2016",4.52077184571441,
"IND","CPIFORECAST","TOT","AGRWTH","A","2017",3.58370398013465,
"IND","CPIFORECAST","TOT","AGRWTH","A","2018",3.41941877448476,
"IND","CPIFORECAST","TOT","AGRWTH","A","2019",4.77421221332664,
"IND","CPIFORECAST","TOT","AGRWTH","A","2020",6.16424557019066,
"IND","CPIFORECAST","TOT","AGRWTH","A","2021",5.50764492300759,
"IND","CPIFORECAST","TOT","AGRWTH","A","2022",6.6519298534054,
"IND","CPIFORECAST","TOT","AGRWTH","A","2023",4.78640769610872,
"IDN","CPIFORECAST","TOT","AGRWTH","A","1996",7.97328028311957,
"IDN","CPIFORECAST","TOT","AGRWTH","A","1997",6.22614189540248,
"IDN","CPIFORECAST","TOT","AGRWTH","A","1998",58.4510532772805,
"IDN","CPIFORECAST","TOT","AGRWTH","A","1999",20.4778290415893,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2000",3.68861770288347,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2001",11.500117377119,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2002",11.9001165082174,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2003",6.75731613711681,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2004",6.06405978397715,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2005",10.4532009888694,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2006",13.1086705774549,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2007",6.40656173875076,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2008",10.226666665267,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2009",4.38641587082162,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2010",5.13420339971211,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2011",5.35604802702101,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2012",4.279511960248,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2013",6.41250000000041,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2014",6.39492540819874,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2015",6.36312113115633,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2016",3.52580515687959,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2017",3.80879806953153,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2018",3.19834641562389,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2019",3.03058664969468,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2020",1.92096776298278,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2021",1.56013603766406,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2022",4.20945600503636,
"IDN","CPIFORECAST","TOT","AGRWTH","A","2023",4.1946673403055,
"ISR","CPIFORECAST","TOT","AGRWTH","A","1992",12.0156939676313,
"ISR","CPIFORECAST","TOT","AGRWTH","A","1993",10.9238178633974,
"ISR","CPIFORECAST","TOT","AGRWTH","A","1994",12.2755081902508,
"ISR","CPIFORECAST","TOT","AGRWTH","A","1995",9.93144665143249,
"ISR","CPIFORECAST","TOT","AGRWTH","A","1996",11.4166933162777,
"ISR","CPIFORECAST","TOT","AGRWTH","A","1997",8.96957520091838,
"ISR","CPIFORECAST","TOT","AGRWTH","A","1998",5.491900434611,
"ISR","CPIFORECAST","TOT","AGRWTH","A","1999",5.18102372034955,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2000",1.03264094955477,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2001",1.15131578947385,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2002",5.77235772357712,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2003",0.702756121664674,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2004",-0.381637771235389,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2005",1.31348511383533,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2006",2.06352636127913,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2007",0.455170953741961,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2008",4.55216016859859,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2009",3.35617818988105,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2010",2.69137006338367,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2011",3.48494919760716,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2012",1.67920719398046,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2013",1.57025539211264,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2014",0.479786761439396,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2015",-0.601291007162274,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2016",-0.551552352993601,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2017",0.259414974505708,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2018",0.794075660242998,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2019",0.849783128263555,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2020",-0.614412358464697,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2021",1.51020047690456,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2022",4.39359665968198,
"ISR","CPIFORECAST","TOT","AGRWTH","A","2023",4.14520764961241,
"RUS","CPIFORECAST","TOT","AGRWTH","A","1996",47.7520141392111,
"RUS","CPIFORECAST","TOT","AGRWTH","A","1997",14.7613174462168,
"RUS","CPIFORECAST","TOT","AGRWTH","A","1998",27.685690683104,
"RUS","CPIFORECAST","TOT","AGRWTH","A","1999",85.7464872975471,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2000",20.7987668852264,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2001",21.47700722433,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2002",15.7887299238118,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2003",13.6632919354899,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2004",10.8886145502743,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2005",12.6853064833859,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2006",9.66865544453655,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2007",9.00729586038011,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2008",14.1107685951382,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2009",11.6473292724244,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2010",6.84939213035926,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2011",8.44047075660603,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2012",5.07473266497256,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2013",6.75371709144545,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2014",7.82341574601105,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2015",15.5343993066091,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2016",7.0424355652872,
"RUS","CPIFORECAST","TOT","AGRWTH","A","2017",3.68333439177899,
