"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BGD","AIREMISSION","CO2","TONNE_CAP","A","2010",0.34,
"BGD","AIREMISSION","CO2","TONNE_CAP","A","2011",0.36,
"BGD","AIREMISSION","CO2","TONNE_CAP","A","2012",0.39,
"BGD","AIREMISSION","CO2","TONNE_CAP","A","2013",0.41,
"BGD","AIREMISSION","CO2","TONNE_CAP","A","2014",0.42,
"BGD","AIREMISSION","CO2","TONNE_CAP","A","2015",0.46,
"BGD","AIREMISSION","CO2","TONNE_CAP","A","2016",0.51,
"BGD","AIREMISSION","CO2","TONNE_CAP","A","2017",0.54,
"BGD","AIREMISSION","CO2","TONNE_CAP","A","2018",0.59,
"BGD","AIREMISSION","CO2","TONNE_CAP","A","2019",0.56,
"BGD","AIREMISSION","CO2","TONNE_CAP","A","2020",0.51,
"BGD","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"BLR","AIREMISSION","CO2","TONNE_CAP","A","1992",8.5,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","1993",7.36,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","1994",6.26,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","1995",5.59,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","1996",5.69,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","1997",5.75,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","1998",5.59,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","1999",5.39,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2000",5.22,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2001",5.13,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2002",5.15,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2003",5.24,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2004",5.6,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2005",5.69,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2006",5.96,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2007",5.83,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2008",6.13,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2009",5.82,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2010",6.27,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2011",5.96,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2012",6.09,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2013",6.09,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2014",6.01,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2015",5.56,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2016",5.6,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2017",5.71,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2018",6.05,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2019",5.88,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2020",5.6,
"BLR","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"BIH","AIREMISSION","CO2","TONNE_CAP","A","1992",3.76,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","1993",3.27,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","1994",0.78,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","1995",0.86,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","1996",1.1,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","1997",2.25,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","1998",2.85,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","1999",2.78,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2000",3.66,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2001",3.59,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2002",3.78,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2003",3.87,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2004",4.04,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2005",4.21,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2006",4.64,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2007",4.89,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2008",5.39,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2009",5.41,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2010",5.53,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2011",6.39,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2012",6,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2013",6.07,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2014",5.51,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2015",5.63,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2016",6.51,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2017",6.67,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2018",6.69,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2019",6.29,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2020",6.25,
"BIH","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"BRA","AIREMISSION","CO2","TONNE_CAP","A","1992",1.27,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","1993",1.3,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","1994",1.32,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","1995",1.41,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","1996",1.5,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","1997",1.58,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","1998",1.6,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","1999",1.63,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2000",1.69,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2001",1.7,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2002",1.68,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2003",1.63,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2004",1.7,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2005",1.69,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2006",1.69,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2007",1.75,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2008",1.83,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2009",1.69,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2010",1.91,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2011",1.99,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2012",2.14,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2013",2.28,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2014",2.38,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2015",2.24,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2016",2.05,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2017",2.09,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2018",1.96,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2019",1.95,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2020",1.83,
"BRA","AIREMISSION","CO2","TONNE_CAP","A","2021",2.05,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","1992",13.09,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","1993",13.71,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","1994",14.32,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","1995",15.16,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","1996",15.45,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","1997",16.31,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","1998",13.52,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","1999",12.85,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2000",13.29,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2001",12.68,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2002",12.57,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2003",14.87,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2004",13.71,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2005",13.21,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2006",19.5,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2007",18.25,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2008",19.06,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2009",19.36,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2010",17.64,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2011",17.8,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2012",17.47,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2013",16.97,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2014",16.33,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2015",14.4,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2016",15.27,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2017",15.83,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2018",16.65,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2019",15.38,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2020",21.05,
"BRN","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"BGR","AIREMISSION","CO2","TONNE_CAP","A","1992",6.35,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","1993",6.47,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","1994",6.19,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","1995",6.29,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","1996",6.38,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","1997",6.19,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","1998",5.98,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","1999",5.26,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2000",5.17,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2001",5.61,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2002",5.41,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2003",6,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2004",5.94,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2005",6.05,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2006",6.24,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2007",6.71,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2008",6.43,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2009",5.63,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2010",5.94,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2011",6.65,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2012",6.03,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2013",5.34,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2014",5.7,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2015",6.05,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2016",5.67,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2017",6.03,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2018",5.65,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2019",5.45,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2020",4.77,
"BGR","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"KHM","AIREMISSION","CO2","TONNE_CAP","A","1992",,"L"
"KHM","AIREMISSION","CO2","TONNE_CAP","A","1993",,"L"
"KHM","AIREMISSION","CO2","TONNE_CAP","A","1994",,"L"
"KHM","AIREMISSION","CO2","TONNE_CAP","A","1995",0.14,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","1996",0.14,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","1997",0.15,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","1998",0.16,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","1999",0.16,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2000",0.16,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2001",0.17,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2002",0.18,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2003",0.19,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2004",0.18,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2005",0.2,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2006",0.22,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2007",0.26,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2008",0.27,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2009",0.31,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2010",0.33,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2011",0.34,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2012",0.35,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2013",0.35,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2014",0.42,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2015",0.5,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2016",0.61,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2017",0.65,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2018",0.63,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2019",0.77,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2020",0.8,
"KHM","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"CHL","AIREMISSION","CO2","TONNE_CAP","A","1992",2.14,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","1993",2.23,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","1994",2.4,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","1995",2.58,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","1996",2.94,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","1997",3.34,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","1998",3.34,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","1999",3.46,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2000",3.16,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2001",3,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2002",3.01,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2003",3.05,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2004",3.32,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2005",3.34,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2006",3.39,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2007",3.8,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2008",3.97,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2009",3.79,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2010",4.02,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2011",4.37,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2012",4.43,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2013",4.65,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2014",4.24,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2015",4.51,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2016",4.69,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2017",4.68,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2018",4.57,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2019",4.76,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2020",4.31,
"CHL","AIREMISSION","CO2","TONNE_CAP","A","2021",4.42,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1992",1.97,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1993",2.12,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1994",2.18,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1995",2.41,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1996",2.36,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1997",2.38,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1998",2.43,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","1999",2.33,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2000",2.45,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2001",2.56,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2002",2.74,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2003",3.16,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2004",3.66,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2005",4.15,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2006",4.55,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2007",4.91,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2008",5.03,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2009",5.36,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2010",5.85,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2011",6.37,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2012",6.52,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2013",6.77,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2014",6.73,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2015",6.62,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2016",6.57,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2017",6.68,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2018",6.97,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2019",7.06,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2020",7.15,
"CHN","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"COL","AIREMISSION","CO2","TONNE_CAP","A","1992",1.45,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1993",1.5,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1994",1.47,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1995",1.51,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1996",1.48,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1997",1.58,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1998",1.56,
"COL","AIREMISSION","CO2","TONNE_CAP","A","1999",1.34,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2000",1.39,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2001",1.39,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2002",1.32,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2003",1.28,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2004",1.27,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2005",1.28,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2006",1.27,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2007",1.28,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2008",1.28,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2009",1.33,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2010",1.34,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2011",1.43,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2012",1.4,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2013",1.56,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2014",1.59,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2015",1.58,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2016",1.63,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2017",1.45,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2018",1.51,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2019",1.49,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2020",1.48,
"COL","AIREMISSION","CO2","TONNE_CAP","A","2021",1.25,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","1992",3.1,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","1993",3.23,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","1994",3.02,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","1995",3.21,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","1996",3.2,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","1997",3.59,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","1998",3.9,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","1999",3.85,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2000",3.76,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2001",4.13,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2002",4.38,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2003",4.69,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2004",4.55,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2005",4.62,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2006",4.63,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2007",4.92,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2008",4.68,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2009",4.43,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2010",4.25,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2011",4.19,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2012",3.84,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2013",3.73,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2014",3.54,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2015",3.67,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2016",3.79,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2017",3.91,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2018",3.72,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2019",3.77,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2020",3.56,
"HRV","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"CYP","AIREMISSION","CO2","TONNE_CAP","A","1992",7.95,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","1993",8.06,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","1994",8.21,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","1995",7.9,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","1996",8.23,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","1997",8.3,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","1998",8.7,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","1999",8.98,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2000",9.23,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2001",8.95,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2002",9.07,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2003",9.92,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2004",9.64,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2005",9.7,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2006",9.65,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2007",9.89,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2008",9.89,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2009",9.54,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2010",8.97,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2011",8.44,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2012",7.65,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2013",6.55,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2014",6.8,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2015",7.05,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2016",7.47,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2017",7.53,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2018",7.35,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2019",7.31,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2020",6.72,
"CYP","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"EGY","AIREMISSION","CO2","TONNE_CAP","A","1992",1.37,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","1993",1.37,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","1994",1.25,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","1995",1.31,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","1996",1.35,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","1997",1.43,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","1998",1.48,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","1999",1.51,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2000",1.45,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2001",1.59,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2002",1.59,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2003",1.62,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2004",1.73,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2005",1.92,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2006",1.98,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2007",2.09,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2008",2.15,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2009",2.15,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2010",2.14,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2011",2.16,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2012",2.19,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2013",2.14,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2014",2.14,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2015",2.16,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2016",2.2,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2017",2.27,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2018",2.16,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2019",1.93,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2020",1.84,
"EGY","AIREMISSION","CO2","TONNE_CAP","A","2021",,"L"
"EST","AIREMISSION","CO2","TONNE_CAP","A","1992",14.64,
"EST","AIREMISSION","CO2","TONNE_CAP","A","1993",11.98,
"EST","AIREMISSION","CO2","TONNE_CAP","A","1994",12.43,
"EST","AIREMISSION","CO2","TONNE_CAP","A","1995",11.15,
"EST","AIREMISSION","CO2","TONNE_CAP","A","1996",12.01,
"EST","AIREMISSION","CO2","TONNE_CAP","A","1997",12.42,
"EST","AIREMISSION","CO2","TONNE_CAP","A","1998",11.5,
"EST","AIREMISSION","CO2","TONNE_CAP","A","1999",10.97,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2000",10.39,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2001",10.66,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2002",10.43,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2003",11.89,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2004",12,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2005",12.09,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2006",11.6,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2007",14.27,
"EST","AIREMISSION","CO2","TONNE_CAP","A","2008",12.62,
